ModelID;CategoryID;Model;Codename;GeneralExtras
10378;1;SS1805 Q Stylus TD-LTE JP 801LG;LG Q710;Haptic touch feedback , Active stylus
10379;1;Blade V220 LTE EMEA / Avea inTouch 4;;Haptic touch feedback
10380;1;VFD520 Smart E9 LTE EU / VFD527 / VFD528 / VFD529;TCL U3A;Haptic touch feedback
10381;1;16 Global Dual SIM TD-LTE 128GB M872H / 16X;Meizu M1872;Haptic touch feedback
10382;1;16 Global Dual SIM TD-LTE 64GB M872H / 16X;Meizu M1872;Haptic touch feedback
10383;1;16th Global Dual SIM TD-LTE M882H 128GB;Meizu M1882;Haptic touch feedback , Tactile touch feedback
10384;1;16th Global Dual SIM TD-LTE M882H 64GB;Meizu M1882;Haptic touch feedback , Tactile touch feedback
10385;1;M6T Global Dual SIM TD-LTE 64GB M811H;Meizu Meilan 6T;Haptic touch feedback
10386;1;M6T Global Dual SIM TD-LTE 16GB M811H;Meizu Meilan 6T;Haptic touch feedback
10387;1;M6T Premium Edition Dual SIM TD-LTE CN 32GB M811M;Meizu Meilan 6T;Haptic touch feedback
10388;1;M6T Global Dual SIM TD-LTE 32GB M811H;Meizu Meilan 6T;Haptic touch feedback
10389;1;M6T Standard Edition Dual SIM TD-LTE CN 32GB M811M;Meizu Meilan 6T;Haptic touch feedback
10390;1;M6T Premum Edition Dual SIM TD-LTE CN 32GB M811Q / M811C;Meizu Meilan 6T;Haptic touch feedback
10391;1;Vivo X23 Symphony Edition Dual SIM TD-LTE CN V1816T;BBK V1816;Haptic touch feedback
10392;1;Vivo X23 Symphony Edition Dual SIM TD-LTE CN V1816A;BBK V1816;Haptic touch feedback
10393;1;Android One S5 TD-LTE JP S5-SH;;Haptic touch feedback
10394;1;Android One X5 TD-LTE JP X5-LG;;Haptic touch feedback , Tactile touch feedback
10395;1;AQUOS zero TD-LTE APAC SH-Z10;;Haptic touch feedback
10396;1;Nubia Red Magic Mars Global Dual SIM TD-LTE 64GB NX619J;ZTE 619J;Haptic touch feedback
10397;1;Honor 8C Global Dual SIM TD-LTE BKK-LX1 64GB / BKK-L21;;Haptic touch feedback
10398;1;Nubia Red Magic Mars Global Dual SIM TD-LTE 256GB NX619J;ZTE 619J;Haptic touch feedback
10399;1;Realme U1 Dual SIM TD-LTE IN 32GB RMX1833;BBK R1833;Haptic touch feedback
10400;1;Realme U1 Dual SIM TD-LTE IN 64GB RMX1833;BBK R1833;Haptic touch feedback
10401;1;Honor Changwan 8C Dual SIM TD-LTE CN BKK-AL10 32GB;;Haptic touch feedback
10402;1;Honor Changwan 8C Dual SIM TD-LTE CN BKK-TL00 64GB;;Haptic touch feedback
10403;1;Nubia Red Magic Mars Global Dual SIM TD-LTE 128GB NX619J;ZTE 619J;Haptic touch feedback
10404;2;MediaPad T5 WiFi AGS2-W09 32GB;Huawei Agassi 2;Passive stylus
10405;2;3T 8 Tablet 4G LTE US 9027W;TCL 9027;Haptic touch feedback
10406;1;SM-G975F/DS Galaxy S10+ Global Dual SIM TD-LTE 512GB;Samsung Beyond 2;Haptic touch feedback
10407;1;K10 Dual SIM TD-LTE 64GB;;Haptic touch feedback
10408;2;Essentials 8 Tablet 4GX LTE;TCL 9027;Haptic touch feedback
10409;1;AX7 Dual SIM TD-LTE JP 64GB CPH1903;Oppo AX7;Haptic touch feedback
10410;1;C9 Pro Dual SIM TD-LTE APAC M819H;Meizu M1819;Haptic touch feedback
10411;1;Vivo Y95 Dual SIM TD-LTE TW PH 1807;BBK 1807;Haptic touch feedback
10412;1;Vivo Y93 Premium Edition Dual SIM TD-LTE CN V1818T;BBK V1818;Haptic touch feedback
10413;1;Vivo Y95 Dual SIM TD-LTE IN 1807;BBK 1807;Haptic touch feedback
10414;2;MediaPad M5 Lite 10 TD-LTE BAH2-L09 32GB;Huawei Bach 2;Passive stylus , Active stylus
10415;1;Honor 10 Lite Premium Edition Dual SIM TD-LTE CN 128GB HRY-AL00;Huawei Harry;Haptic touch feedback
10416;1;Honor 10 Lite Premium Edition Dual SIM TD-LTE CN 64GB HRY-TL00 / Honor 10 Youth;Huawei Harry;Haptic touch feedback
10417;1;LMQ710XM Q Stylus TD-LTE JP;LG Q710;Haptic touch feedback , Active stylus
10418;1;Redmi Note 6 Pro Dual SIM TD-LTE IN MY MZB6879IN / MZB6880IN / MZB6881IN / MZB6883IN;Xiaomi Tulip;Haptic touch feedback
10419;1;Redmi Note 6 Pro Dual SIM TD-LTE IN MY MZB6876IN / MZB6877IN / MZB6878IN / MZB6882IN;Xiaomi Tulip;Haptic touch feedback
10420;1;Honor 10 Lite Premium Edition Dual SIM TD-LTE CN IN 64GB HRY-AL00a / Honor 10 Youth;Huawei Harry;Haptic touch feedback
10421;1;Honor 10 Lite Standard Edition Dual SIM TD-LTE CN IN 64GB HRY-AL00;Huawei Harry;Haptic touch feedback
10422;1;Mi Mix 3 Standard Edition Dual SIM TD-LTE CN 128GB M1810E5T;Xiaomi Perseus;Haptic touch feedback
10423;1;SM-A920F/DS Galaxy A9 2018 Premium Edition Duos Global TD-LTE;Samsung A920;Haptic touch feedback
10424;1;Tommy 3 Plus Dual SIM LTE EMEA M2447;;Haptic touch feedback
10425;1;LG710 Shine Plus;;Haptic touch feedback
10426;1;LMQ710YAW Q Stylus Plus TD-LTE ID;LG Q710E;Haptic touch feedback , Active stylus
10427;1;LMX410YCW K Series K11+ 2018 Dual SIM TD-LTE APAC;LG X410E;Haptic touch feedback
10428;1;M320K K Series K10 Power TD-LTE ID;LG MLV7N;Haptic touch feedback
10429;1;A7 Dual SIM TD-LTE PK NP 32GB CPH1901;BBK AX7;Haptic touch feedback
10430;1;Jingang 4 Dual SIM TD-LTE CN HLTE213T;;Haptic touch feedback
10431;1;Vivo V11 Dual SIM TD-LTE TW 128GB 1806;BBK V1813;Haptic touch feedback
10432;1;Vivo V11i Dual SIM TD-LTE TW PH 128GB 1806;BBK V1813;Haptic touch feedback
10433;1;LMX510WM X Series X Power 3 2018 LTE CA;LG X510;Haptic touch feedback
10434;1;LMQ710WA Q Stylo+ 4 LTE-A CA;LG Q710;Haptic touch feedback , Active stylus
10435;1;LMQ910UM G7 One TD-LTE NA;LG Q910;Haptic touch feedback , Tactile touch feedback
10436;1;LMQ710YMW Q Stylus Dual SIM TD-LTE HK IN;LG Q710E;Haptic touch feedback , Active stylus
10437;1;Moto Z3 Play TD-LTE US 32GB XT1929-3;Motorola Beckham;Haptic touch feedback
10438;1;Moto Z3 Play Dual SIM TD-LTE EMEA APAC 64GB XT1929-8 DS;Motorola Beckham;Haptic touch feedback
10439;1;Moto Z3 Play Dual SIM LTE-A AM 64GB XT1929-6 DS;Motorola Beckham;Haptic touch feedback
10440;1;Moto Z3 Play LTE-A LATAM 128GB XT1929-6M;Motorola Beckham;Haptic touch feedback
10441;1;Moto E5 Play Go Edition TD-LTE EMEA XT1920-15;Motorola PettyL;Haptic touch feedback
10442;1;Moto E5 Play Go Edition Global Dual SIM TD-LTE XT1920-16;Motorola PettyL;Haptic touch feedback
10443;1;Moto E5 Play Go Edition LTE LATAM XT1920-18;Motorola PettyL;Haptic touch feedback
10444;1;Moto E5 Play Go Edition Dual SIM LTE LATAM XT1920-19;Motorola PettyL;Haptic touch feedback
10445;1;Moto E5 Play LTE US 16GB XT1921-2 / Moto E5 Cruise;Motorola James;Haptic touch feedback
10446;1;Revvl 2 Plus LTE US 6062Z;TCL 6062;Haptic touch feedback
10447;1;Revvl 2 LTE US 5052W;TCL 5052;Haptic touch feedback
10448;1;LMQ850EM G7 Fit TD-LTE EMEA;LG Falcon;Haptic touch feedback
10449;1;LMQ850EMW G7 Fit Dual SIM TD-LTE EMEA;LG Falcon;Haptic touch feedback
10450;1;Moto E5 Play TD-LTE US 16GB XT1921-6;Motorola Rjames;Haptic touch feedback
10451;1;Moto E5 Play TD-LTE US 16GB XT1921-3;Motorola James;Haptic touch feedback
10452;1;Jingang 4 PRO Dual SIM TD-LTE CN HLTE311T;;Haptic touch feedback
10453;1;Moto E5 Play TD-LTE US 16GB XT1921-5;Motorola James;Haptic touch feedback
10454;1;Vivo Y81 Dual SIM TD-LTE SG HK 1808;BBK 1808;Haptic touch feedback
10455;1;Vivo Y81i Dual SIM TD-LTE MY BD;BBK 1812;Haptic touch feedback
10456;1;Mi Play Standard Edition Dual SIM TD-LTE CN 64GB M1901F9E;Xiaomi Lotus;Haptic touch feedback
10457;1;Mi 8 Youth Standard Edition Dual SIM TD-LTE CN 128GB M1808D2TE / M1808D2TC;Xiaomi Platina;Haptic touch feedback
10458;1;Vivo Z1 Lite Dual SIM TD-LTE CN V1730EA / Vivo Z1 Youth Edition;BBK V1730E;Haptic touch feedback
10459;1;SM-G6200 Galaxy A6s Dual SIM TD-LTE CN 64GB / Galaxy P30;Samsung G620;Haptic touch feedback
10460;1;K5 Pro Premium Edition TD-LTE Dual SIM 64GB PAED0004CN;;Haptic touch feedback
10461;1;K5 Pro Standard Edition TD-LTE Dual SIM 64GB PAED0005CN;;Haptic touch feedback
10462;1;SM-J415N Galaxy J4 Plus 2018 TD-LTE KR 32GB;Samsung J415;Haptic touch feedback
10463;1;Moto E5 Plus Dual SIM TD-LTE CN 64GB XT1924-9;Motorola Hannah;Haptic touch feedback
10464;1;Moto E5 Plus Dual SIM TD-LTE CN 32GB XT1924-9;Motorola Hannah;Haptic touch feedback
10465;1;Moto E5 Supra LTE-A US 32GB XT1924-6;Motorola Hannah;Haptic touch feedback
10466;1;Moto E5 Plus TD-LTE US 32GB XT1924-7 / Moto E Plus 5th gen;Motorola Hannah;Haptic touch feedback
10467;1;Moto E5 Plus TD-LTE US 32GB XT1924-8;Motorola Hannah;Haptic touch feedback
10468;1;Moto E5 Plus Dual SIM TD-LTE IN 32GB XT1924-3;Motorola Hannah;Haptic touch feedback
10469;1;Moto E5 Plus LTE EMEA 32GB XT1924-2;Motorola RHannah;Haptic touch feedback
10470;1;SM-W2019 World Flagship 2019 Dual SIM TD-LTE CN 256GB;Samsung Lykan;Haptic touch feedback
10471;1;Black Shark Helo Standard Edition Global Dual SIM TD-LTE 64GB AWM-A0;Xiaomi Nile;Haptic touch feedback
10472;1;Pure View LTE-A Dual SIM P0050WW;;Haptic touch feedback
10473;1;Energy E500S Dual Sim LTE;;Haptic touch feedback
10474;1;Energy E500 Dual Sim;;Haptic touch feedback
10475;1;C9 Dual SIM TD-LTE APAC M818H;Meizu M1818;Haptic touch feedback
10476;1;S8 Pro Dual SIM TD-LTE 128GB;;Haptic touch feedback
10477;1;A4 Pro Dual SIM TD-LTE EU;;Haptic touch feedback
10478;1;A4 Dual SIM TD-LTE EU;;Haptic touch feedback
10479;1;Moto E5 Plus Dual SIM LTE EMEA 16GB XT1924-1;Motorola RHannah;Haptic touch feedback
10480;1;K3 Dual SIM LTE;;Haptic touch feedback
10481;1;K1 Trio Dual SIM LTE;;Haptic touch feedback
10482;1;K1 Dual SIM LTE;;Haptic touch feedback
10483;1;Moto E5 Plus Dual SIM LTE LATAM 16GB XT1924-4;Motorola RHannah;Haptic touch feedback
10484;1;Moto E5 TD-LTE US 16GB XT1920DL;Motorola James;Haptic touch feedback
10485;1;Moto E5 Dual SIM TD-LTE IN 16GB XT1944-5;Motorola Nora;Haptic touch feedback
10486;1;Moto E5 Dual SIM TD-LTE APAC 16GB XT1944-6;Motorola Nora;Haptic touch feedback
10487;1;Rainbow Dual SIM 3G;;Haptic touch feedback
10488;1;Moto E5 TD-LTE EMEA 16GB XT1944-1;Motorola Nora;Haptic touch feedback
10489;1;Moto E5 Dual SIM TD-LTE EMEA 16GB XT1944-2;Motorola Nora;Haptic touch feedback
10490;1;Moto E5 Dual SIM LTE LATAM 32GB XT1944-4;Motorola Nora;Haptic touch feedback
10491;1;Moto E5 Dual SIM LTE LATAM 16GB XT1944-4;Motorola Nora;Haptic touch feedback
10492;1;Exodus 1 Global Dual SIM TD-LTE;;Haptic touch feedback
10493;1;Palm Phone 2018 LTE US PVG100;TCL Pepito;Haptic touch feedback
10494;1;Eluga Z1 Dual SIM TD-LTE IN;;Haptic touch feedback
10495;1;X8 Premium Edition Dual SIM TD-LTE CN 128GB M852Q;Meizu M1852;Haptic touch feedback
10496;1;16X Dual SIM TD-LTE CN 128GB M872Q;Meizu M1872;Haptic touch feedback
10497;1;SM-G6200 Galaxy A6s Dual SIM TD-LTE CN 128GB;Samsung G620;Haptic touch feedback
10498;1;SM-A9200 Galaxy A9s 2018 Dual SIM TD-LTE CN 64GB;Samsung A9200;Haptic touch feedback
10499;1;RX17 Neo Global Dual SIM TD-LTE CPH1893 / R17 Neo;BBK 1893;Haptic touch feedback
10500;1;Aquos Sense 2 WiMAX 2+ TD-LTE JP SHV43;;Haptic touch feedback
10501;1;RX17 Pro Standard Edition Global Dual SIM TD-LTE Version 1 CPH1877 / R17 Pro;BBK 1877;Haptic touch feedback
10502;1;Moto G6 Play TD-LTE NA XT1922-6 16GB;Motorola Jeter;Haptic touch feedback
10503;1;Moto G6 Play TD-LTE NA XT1922-7 16GB;Motorola Jeter;Haptic touch feedback
10504;1;Moto G6 Play Dual SIM TD-LTE APAC XT1922-1 32GB;Motorola ALJeter;Haptic touch feedback
10505;1;Moto G6 Play Dual SIM TD-LTE IN XT1922-10 32GB;Motorola ALJeter;Haptic touch feedback
10506;1;Moto G6 Play Dual SIM TD-LTE EMEA XT1922-3 32GB;Motorola ALJeter;Haptic touch feedback
10507;1;Moto G6 Play LTE-A LATAM XT1922-4 32GB;Motorola ALJeter;Haptic touch feedback
10508;1;Moto G6 Play Dual SIM LTE-A LATAM XT1922-5 32GB;Motorola ALJeter;Haptic touch feedback
10509;1;Moto G6 Forge TD-LTE NA XT1922-9 16GB / Moto G6 Play;Motorola Jeter;Haptic touch feedback
10510;1;Moto G6 Plus Dual SIM TD-LTE IN XT1926-9 64GB;Motorola Evert;Haptic touch feedback
10511;1;Moto G6 Plus Dual SIM TD-LTE APAC XT1926-5 64GB;Motorola Evert;Haptic touch feedback
10512;1;Moto G6 Plus HDTV Dual SIM LTE-A BR XT1926-8 64GB;Motorola Evert;Haptic touch feedback
10513;1;Moto G6 Plus Dual SIM LTE-A LATAM XT1926-7 64GB;Motorola Evert;Haptic touch feedback
10514;1;Moto G6 Plus Dual SIM TD-LTE EMEA XT1926-3 64GB;Motorola Evert;Haptic touch feedback
10515;1;Y9 2019 Dual SIM LTE-A EMEA JKM-LX1 / JKM-L21;Huawei Jackhammer;Haptic touch feedback
10516;1;it WiMAX 2+ LGV36;LG X210;Haptic touch feedback
10517;1;Enjoy 9 Plus Standard Edition Dual SIM TD-LTE CN 128GB JKM-AL00 / JKM-AL00B;Huawei Jackhammer;Haptic touch feedback
10518;2;Honor Waterplay 8 WiFi HDL-W09;Huawei Handel;Haptic touch feedback
10519;1;Z557BL ZFive G LTE US;;Haptic touch feedback
10520;1;Z558VL ZFive C LTE US;;Haptic touch feedback
10521;1;Z837VL ZFive 2 LTE US;ZTE Guardian;Haptic touch feedback
10522;1;Z836BL ZFive 2 LTE US;ZTE Guardian;Haptic touch feedback
10523;1;L39C Optimus Dynamic II CDMA;;Haptic touch feedback
10524;1;L34C Optimus Fuel CDMA;;Haptic touch feedback
10525;3;Honor Watch Magic TLS-B19;;
10526;1;Z5 Pro Premium Edition Dual SIM TD-LTE CN 64GB L78031;;Haptic touch feedback
10527;1;Nubia X Standard Edition Dual SIM TD-LTE CN 64GB NX616J;ZTE 616J;Haptic touch feedback
10528;1;Nubia X Premium Edition Dual SIM TD-LTE CN 256GB NX616J;ZTE 616J;Haptic touch feedback
10529;3;SM-R810 Galaxy Watch 42mm WiFi;;
10530;3;SM-R800 Galaxy Watch 46mm WiFi;Samsung Galileo;
10531;3;SM-R815U Galaxy Watch 42mm LTE US;;
10532;1;Vivo 5 Mini Dual SIM V050Q;;
10533;3;SM-R805U Galaxy Watch 46mm LTE US;Samsung Galileo;
10534;3;SM-R815N Galaxy Watch 42mm LTE KR;;
10535;3;SM-R805N Galaxy Watch 46mm LTE KR;Samsung Galileo;
10536;1;Mi 8 Youth Standard Edition Dual SIM TD-LTE CN 64GB M1808D2TE / M1808D2TC;Xiaomi Platina;Haptic touch feedback
10537;1;Mi 8 Youth Premium Edition Dual SIM TD-LTE CN 128GB M1808D2TE / M1808D2TC;Xiaomi Platina;Haptic touch feedback
10538;2;Honor Pad 5 WiFi Standard Edition 32GB AGS2-W09BHN;Huawei Agassi 2;Passive stylus
10539;2;Honor Pad 5 WiFi Premium Edition 128GB AGS2-W09CHN;Huawei Agassi 2;Passive stylus
10540;2;Honor Pad 5 WiFi Premium Edition 64GB AGS2-W09CHN;Huawei Agassi 2;Passive stylus
10541;2;Honor Pad 5 TD-LTE CN IN AGS2-AL00HN 64GB;Huawei Agassi 2;Passive stylus
10542;1;iPhone XR A2108 Dual SIM TD-LTE CN 256GB / A2107;Apple iPhone 11,8;Haptic touch feedback , Tactile touch feedback
10543;1;iPhone XR A2108 Dual SIM TD-LTE CN 64GB / A2107;Apple iPhone 11,8;Haptic touch feedback , Tactile touch feedback
10544;1;Blade Max View LTE US Z610DL;;Haptic touch feedback
10545;1;Mi 8 Lite Global Dual SIM TD-LTE 64GB M1808D2TG;Xiaomi Platina;Haptic touch feedback
10546;1;Blade Max 2s Dual SIM LTE US Z6410S;;Haptic touch feedback
10547;1;Vivo Y93 Premium Edition Dual SIM TD-LTE CN V1818A;BBK V1818;Haptic touch feedback
10548;1;Nubia X Premium Edition Dual SIM TD-LTE CN 128GB NX616J;ZTE 616J;Haptic touch feedback
10549;1;Mi 8 Lite Global Dual SIM TD-LTE 128GB M1808D2TG;Xiaomi Platina;Haptic touch feedback
10550;1;X21s Dual SIM TD-LTE CN V1814T;BBK V1814;Haptic touch feedback
10551;1;X21s Dual SIM TD-LTE CN V1814A;BBK V1814;Haptic touch feedback
10552;2;iPad Pro 10.5-inch 2017 2nd gen A1852 TD-LTE CN 512GB;Apple iPad 7,4;
10553;2;iPad Pro 12.9-inch 2017 2nd gen A1821 TD-LTE CN 256GB;Apple iPad 7,2;
10554;2;iPad Pro 11-inch 2018 1st gen A1980 WiFi 1TB;Apple iPad 8,2;
10555;1;SM-W2019 World Flagship 2019 Dual SIM TD-LTE CN 128GB;Samsung Lykan;Haptic touch feedback
10556;2;iPad Pro 12.9-inch 2018 3rd gen A1895 TD-LTE JP 1TB;Apple iPad 8,8;
10557;1;Honor Magic 2 Standard Edition Dual SIM TD-LTE CN 128GB TNY-AL00;Huawei Tiffany;Haptic touch feedback
10558;1;Honor Magic 2 Standard Edition Dual SIM TD-LTE CN 128GB TNY-TL00;Huawei Tiffany;Haptic touch feedback
10559;1;Honor Magic 2 Premium Edition Dual SIM TD-LTE CN 256GB TNY-AL00;Huawei Tiffany;Haptic touch feedback
10560;1;Mate 20 X Global Dual SIM TD-LTE 128GB EVR-L29;Huawei Everest;Haptic touch feedback , Active stylus
10561;1;Aquos phone TD-LTE JP SH-02L;;Haptic touch feedback
10562;2;iPad Pro 11-inch 2018 1st gen A2013 Global TD-LTE 512GB;Apple iPad 8,3;
10563;1;Raku-Raku me F-01L LTE;;Haptic touch feedback
10564;2;iPad Pro 12.9-inch 2018 3rd gen A1876 WiFi 64GB;Apple iPad 8,5;
10565;1;6T Premium Edition Dual SIM Global TD-LTE A6013 128GB;BBK Fajita;Haptic touch feedback
10566;1;K5s TD-LTE Dual SIM PADL0006CN;;Haptic touch feedback
10567;1;Bphone 3 Dual SIM TD-LTE;;Haptic touch feedback
10568;1;Aquos Sense 2 TD-LTE JP SH-01L;;Haptic touch feedback
10569;1;A7 Dual SIM TD-LTE CN 64GB PBFM00;BBK AX7;Haptic touch feedback
10570;1;Mi Mix 3 Standard Edition Dual SIM TD-LTE CN 128GB M1810E5E / M1810E5C;Xiaomi Perseus;Haptic touch feedback
10571;1;Mi Mix 3 Premium Edition Dual SIM TD-LTE CN 128GB M1810E5E / M1810E5C;Xiaomi Perseus;Haptic touch feedback
10572;1;Mi Mix 3 Standard Edition Global Dual SIM TD-LTE 128GB M1810E5A;Xiaomi Perseus;Haptic touch feedback
10573;1;R17 Dual SIM TD-LTE SG TW Version 1 CPH1879;BBK 1879;Haptic touch feedback
10574;1;R17 Pro Standard Edition Dual SIM TD-LTE APAC Version 2 CPH1877;BBK 1877;Haptic touch feedback
10575;1;R17 Pro Premium Edition Global Dual SIM TD-LTE Version 1 CPH1877;BBK 1877;Haptic touch feedback
10576;1;Bphone 3 Pro Dual SIM TD-LTE;;Haptic touch feedback
10577;1;Note 8 Dual SIM TD-LTE CN 64GB M822Q;Meizu M1822;Haptic touch feedback
10578;1;Eluga Z1 Pro Dual SIM TD-LTE IN;;Haptic touch feedback
10579;1;G2 Dual SIM LTE EU APAC;;Haptic touch feedback
10580;3;Ticwatch Express C2 20mm;;Haptic touch feedback
10581;1;Mi Mix 3 Forbidden City Special Edition Dual SIM TD-LTE CN 256GB M1810E5EC;Xiaomi Perseus;Haptic touch feedback
10582;1;Black Shark Helo Standard Edition Global Dual SIM TD-LTE 128GB AWM-A0;Xiaomi Nile;Haptic touch feedback
10583;1;Black Shark Helo Premium Edition Dual SIM TD-LTE 256GB AWM-A0;Xiaomi Nile;Haptic touch feedback
10584;1;One LTE LATAM XT1941-5;Motorola Deen;Haptic touch feedback
10585;1;Mi 8 UD Dual SIM TD-LTE M1807E8S;Xiaomi Ursa;Haptic touch feedback
10586;1;LMQ617EM Q7 BTS Limited Edition TD-LTE EMEA / Q7 x BTS;LG CV5A;Haptic touch feedback
10587;1;S5 Pro TD-LTE Dual SIM PAEG0005CN;;Haptic touch feedback
10588;1;K5 Pro Premium Edition TD-LTE Dual SIM 128GB PAED0001CN;;Haptic touch feedback
10589;1;P85 NXT Dual SIM TD-LTE IN EB-90S50P8N;;Haptic touch feedback
10590;1;Eluga Ray 600 Dual SIM TD-LTE IN;;Haptic touch feedback
10591;1;A6 Dual SIM TD-LTE HLTE700T;;Haptic touch feedback
10592;1;Eluga Ray 530 Dual SIM TD-LTE IN;;Haptic touch feedback
10593;1;SM-A750N Galaxy A7 2018 TD-LTE KR;Samsung A750;Haptic touch feedback
10594;3;Summit 2 Smartwatch;;
10595;1;V405TAB V40 ThinQ TD-LTE US / V405TA;LG Storm Plus;Haptic touch feedback , Tactile touch feedback
10596;1;V405QA7 V40 ThinQ TD-LTE US;LG Storm Plus;Haptic touch feedback , Tactile touch feedback
10597;2;SM-W737 Galaxy Book 2 TD-LTE AM;;Active stylus
10598;1;ZenFone Live L1 Dual SIM TD-LTE IN ZA551KL 16GB;;Haptic touch feedback
10599;1;ZenFone Max M1 Dual SIM TD-LTE IN ZB556KL 32GB;;Haptic touch feedback
10600;1;Vivo Z3 Dual SIM TD-LTE CN 64GB V1813BA;BBK V1813B;Haptic touch feedback
10601;1;Vivo Z3 Dual SIM TD-LTE CN 64GB V1813DA;BBK V1813D;Haptic touch feedback
10602;1;Vivo Z3 Dual SIM TD-LTE CN 128GB V1813DA / V1813BT;BBK V1813D;Haptic touch feedback
10603;1;Find X Premium Edition Global Dual SIM TD-LTE 256GB CPH1875 / CPH1871;BBK 1871;Haptic touch feedback
10604;1;7.1 Plus 2018 Dual SIM TD-LTE AM 64GB;HMD Phoenix;Haptic touch feedback
10605;1;X7 2018 Dual SIM TD-LTE CN 128GB;HMD Phoenix;Haptic touch feedback
10606;1;3.1 Plus Dual SIM TD-LTE IN 16GB;HMD 3.1 Plus;Haptic touch feedback
10607;1;Mate 20 Dual SIM TD-LTE CN 64GB HMA-TL00;Huawei Himalayan;Haptic touch feedback
10608;1;Hydrogen One Titanium Dual SIM TD-LTE H1T1000;;Haptic touch feedback
10609;1;Mate 20 X Dual SIM TD-LTE CN 256GB EVR-AL00;Huawei Everest;Haptic touch feedback , Active stylus
10610;1;Mate 20 Pro Premium Edition Dual SIM TD-LTE CN 256GB LYA-AL00;Huawei Laya;Haptic touch feedback
10611;1;Honor Magic 2 Premium Edition Dual SIM TD-LTE CN 128GB TNY-AL00;Huawei Tiffany;Haptic touch feedback
10612;1;iPhone Xs A2099 Dual SIM TD-LTE CN 64GB;Apple iPhone 11,2;Haptic touch feedback , Tactile touch feedback
10613;1;Hydrogen One Black / Shadow Dual SIM TD-LTE 128GB H1A1000;;Haptic touch feedback
10614;1;X5-Touch Dual SIM TD-LTE;;Haptic touch feedback
10615;2;Fire HDX 8.9 4th gen WiFi;;
10616;2;Fire 7 5th gen WiFi 16GB;;
10617;2;Fire HD 6 4th gen WiFi 16GB;;
10618;2;Fire HD 8 8th gen WiFi 16GB;;
10619;2;Fire HD 7 4th gen WiFi 8GB;;
10620;2;Fire HD 8 6th gen WiFi 16GB;;
10621;2;Fire 7 7th gen WiFi 16GB;;
10622;2;Fire HD 10 7th gen WiFi 32GB;;
10623;2;Fire HD 8 7th gen WiFi 32GB;;
10624;1;K1 Premium Edition Dual SIM TD-LTE CN PBCM30;BBK 1893;Haptic touch feedback
10625;1;3.1 Plus Dual SIM TD-LTE IN 32GB;HMD 3.1 Plus;Haptic touch feedback
10626;1;Honor Changwan 8C Dual SIM TD-LTE CN BKK-AL00 64GB;;Haptic touch feedback
10627;1;Mate 20 Dual SIM TD-LTE CN 128GB HMA-AL00;Huawei Himalayan;Haptic touch feedback
10628;3;Watch GT Classic FTN-B19 / Watch GT Sport;Huawei Fortuna;
10629;1;Mate 20 X Dual SIM TD-LTE CN 128GB EVR-AL00;Huawei Everest;Haptic touch feedback , Active stylus
10630;1;iPhone XR A2106 TD-LTE JP 64GB;Apple iPhone 11,8;Haptic touch feedback , Tactile touch feedback
10631;1;iPhone XR A2106 TD-LTE JP 256GB;Apple iPhone 11,8;Haptic touch feedback , Tactile touch feedback
10632;1;Mate 20 RS Porsche Design Dual SIM TD-LTE 256GB LYA-AL00P;Huawei Laya;Haptic touch feedback
10633;1;Mate 20 Pro Global Dual SIM TD-LTE 128GB LYA-LX9 / LYA-L29;Huawei Laya;Haptic touch feedback
10634;1;Mate 20 Premium Edition Global Dual SIM TD-LTE HMA-LX9 / HMA-L29;Huawei Himalayan;Haptic touch feedback
10635;1;SM-A9200 Galaxy A9s 2018 Dual SIM TD-LTE CN 128GB;Samsung A920;Haptic touch feedback
10636;1;SM-A920F/DS Galaxy A9 2018 Duos Global TD-LTE;Samsung A920;Haptic touch feedback
10637;1;Pixel XL 3 Phone Global TD-LTE 64GB G013C;Google Crosshatch;Haptic touch feedback
10638;1;Honor 8X Dual SIM LTE-A LATAM 64GB JSN-LX3 / JSN-L23;Huawei Johnson;Haptic touch feedback
10639;1;Vivo XI+ Dual SIM LTE-A V0311WW;;Haptic touch feedback
10640;1;Honor 8X Dual SIM TD-LTE APAC 128GB JSN-LX2 / JSN-L22;Huawei Johnson;Haptic touch feedback
10641;1;Pixel XL 3 Phone TD-LTE JP 128GB G013D;Google Crosshatch;Haptic touch feedback
10642;1;Pixel 3 Phone TD-LTE JP 64GB G013B;HTC Blueline;Haptic touch feedback
10643;1;Honor 8X Dual SIM LTE-A EMEA 128GB JSN-L21;Huawei Johnson;Haptic touch feedback
10644;1;GM 9 Pro Dual SIM TD-LTE;;Haptic touch feedback
10645;1;Vivo Z3i Dual SIM TD-LTE CN 128GB V1813T / Z3is Standard Edition;BBK V1813;Haptic touch feedback
10646;1;Vivo Z3i Dual SIM TD-LTE CN 128GB V1813A / Z3is Standard Edition;BBK V1813;Haptic touch feedback
10647;1;Lumiere Dual SIM LTE JP 503HW;Huawei Alice;Haptic touch feedback
10648;1;SM-J720M Galaxy J7 Duo TD-LTE AM;Samsung J720;Haptic touch feedback
10649;1;M320H X Series X Power 2 LTE-A LATAM;LG MLV7N;Haptic touch feedback
10650;1;One Touch Idol 5 LTE US 6060C;TCL Simba6;Haptic touch feedback
