ModelID;CategoryID;Model;Codename;GeneralExtras
23197;1;BlackBerry Curve 8320;;
23198;1;BlackBerry Curve 8310;;
23199;1;BlackBerry Curve 8300;;
23200;1;X1 Xtreme;;
23201;1;One M8 2014 Dual SIM LTE-A;HTC M8;Haptic touch feedback
23202;1;BlackBerry 8830 World Edition;;
23203;1;BlackBerry 8820;;
23204;1;BlackBerry 8800;;
23205;1;GSmart MW702;;
23206;1;BlackBerry Pearl 8130;;
23207;1;BlackBerry Pearl 8120;;
23208;1;BlackBerry Pearl 8110;;
23209;1;BlackBerry Pearl 8100;;
23210;1;BlackBerry 8707v;;
23211;1;BlackBerry 8707h;;
23212;1;BlackBerry 8707g;;
23213;1;BlackBerry 8703e;;
23214;1;BlackBerry 8700f;RIM Electron;
23215;1;BlackBerry 8700r;RIM Electron;
23216;1;BlackBerry 8700g / 8705g;RIM Electron;
23217;1;BlackBerry 8700c;RIM Electron;
23218;1;P565;;
23219;1;G1;HTC Dream 100;
23220;1;BlackBerry 7130e;;
23221;1;BlackBerry 7130v;;
23222;1;BlackBerry 7130g;;
23223;1;BlackBerry 7130c;;
23224;1;BlackBerry 7100i;;
23225;1;BlackBerry 7100x;;
23226;1;BlackBerry 7100g;;
23227;1;BlackBerry 7100v;;
23228;1;BlackBerry 7100r;RIM Charm;
23229;1;BlackBerry 7105t;;
23230;1;BlackBerry 7100t;RIM Charm;
23231;1;BlackBerry 7780;;
23232;1;BlackBerry 7750;;
23233;1;BlackBerry 7730;;
23234;1;XDA Zest;Asus Crystal;
23235;1;Touch 3G T3232;HTC Jade 100;
23236;1;BlackBerry 7520;;
23237;1;BlackBerry 7510;;
23238;1;BlackBerry 7290;;
23239;1;BlackBerry 7280;;
23240;7;BlackBerry 7270;;
23241;1;BlackBerry 7250;;
23242;1;Fuze NA;HTC Raphael 110;
23243;1;810-F / 810F;Hummer;
23244;1;Touch Viva T2223;HTC Opal 100;
23245;1;Touch HD T8282;HTC Blackstone 100;
23246;1;P552w;;
23247;1;BlackBerry 7230;;
23248;1;BlackBerry 7210;;
23249;1;BlackBerry 6750;;
23250;1;BlackBerry 6720;;
23251;1;BlackBerry 6710;;
23252;1;BlackBerry 6510;;
23253;1;BlackBerry 6280;RIM Quark;
23254;1;BlackBerry 6230;RIM Quark;
23255;1;BlackBerry 6220;RIM Quark;
23256;1;BlackBerry 6210;RIM Quark;
23257;1;BlackBerry 5790;;
23258;1;BlackBerry 5820;;
23259;1;BlackBerry 5810;;
23260;1;957 8MB;RIM Proton;
23261;1;957 5MB;RIM Proton;
23262;1;857 8MB;;
23263;1;857 5MB;;
23264;1;950 4MB;;
23265;1;950 2MB;;
23266;1;850 2MB;;
23267;1;850 4MB;;
23268;1;SGH-i900L;;
23269;1;SCH-i910 Omnia 8GB;;
23270;1;N96-3 NAM;;
23271;1;N85-2 NAM;;
23272;1;N85-3;;
23273;1;S740;HTC Rose 100;
23274;4;LN855 / LN855R;;
23275;4;N10T;;
23276;4;N10;;
23277;4;LN800T;;
23278;4;LN800;;
23279;4;LN700 / LN704 / LN705 / LN710 / LN715;;
23280;4;LN600;;
23281;4;LN500 / LN505 / LN510 / LN515;;
23282;4;LN400;;
23283;4;LN845 / LN845R;;
23284;4;LN840 / LN840R;;
23285;4;LN835 / LN835R;;
23286;4;LN830 / LN830R;;
23287;4;LN790;;
23288;4;LN740;;
23289;4;LN735;;
23290;4;LN730;;
23291;4;LN550 / LN555;;
23292;1;Touch Dual P5310;HTC Neon 400;
23293;1;G801;TechFaith Lampson II;
23294;1;G901;TechFaith Bono;
23295;5;Infinity miPC;;
23296;1;T482;SIM N3;
23297;1;MOTOSURF A3100;Motorola Attila;
23298;1;H19B;;
23299;1;H19;;
23300;1;H16B;;
23301;1;H16;;
23302;7;PC Companion C2010c / PC Companion C2015c;;Passive stylus
23303;7;PC Companion C810c;;Passive stylus
23304;7;PC Companion C800 / PC Companion C810;;Passive stylus
23305;7;PC Companion C140;;Passive stylus
23306;7;PC Companion C120 / PC Companion C120+;;Passive stylus
23307;5;Nino 500 / Nino 510;Philips Atlantis;Passive stylus
23308;5;Nino 312 / Nino 320 / Nino 390;;Passive stylus
23309;5;Nino 300 / Nino 301 / Nino 350;;Passive stylus
23310;5;Nino 200 / Nino 210;;Passive stylus
23311;7;Velo 500 24MB;;Passive stylus
23312;7;Velo 500;;Passive stylus
23313;7;Velo 1;;Passive stylus
23314;7;Newton eMate 300;;Passive stylus
23315;5;Newton MessagePad 2100;;Passive stylus
23316;5;Newton MessagePad 2000;;Passive stylus
23317;5;Newton MessagePad 130;;Passive stylus
23318;5;Newton MessagePad 120 8MB;;Passive stylus
23319;5;Newton MessagePad 120;;Passive stylus
23320;5;Newton MessagePad 110;Apple Lindy;Passive stylus
23321;5;Newton MessagePad 100;;Passive stylus
23322;5;Newton H1000;Apple OMP;Passive stylus
23323;1;GT-i7110;;
23324;1;Touch Diamond CDMA P3051;HTC Diamond;
23325;1;Shadow 2009;HTC Converse 100;
23326;1;Touch Diamond US;HTC Diamond 110;
23327;1;XDA Mantle;HTC Sedna 100;Haptic touch feedback
23328;5;P5 80GB;;
23329;1;V660;;
23330;1;9210c Communicator;;
23331;1;6120c-5 classic;;
23332;1;Touch Diamond P3702 Victor;HTC Diamond 200;Haptic touch feedback
23333;1;SCH-M480;;
23334;4;C725 Digi-Walker;;
23335;1;GT-i8510 INNOV8 16GB;;
23336;1;GT-i8510 INNOV8 8GB;;
23337;1;03 WS020SH;;
23338;4;Moov 301 / Moov 350;;
23339;4;Moov 300 / Moov 310;;
23340;4;Moov 360u / Moov 370;;
23341;4;Moov 330u;;
23342;4;Moov 330 / 330e;;
23343;4;Moov 200u / Moov 210;;
23344;4;Moov 200 / 200e;;
23345;1;Touch Diamond XV6950;HTC Diamond 400;
23346;1;SGH-i740;;
23347;1;Touch Pro;HTC Raphael 800;
23348;1;Xda Diamond Pro / Xda Serra;HTC Raphael 100;
23349;7;MICROFLEX CE8640B;;
23350;7;MICROFLEX CE8640BWE;;
23351;5;MICROFLEX CE3240B;;
23352;5;MICROFLEX CE3240BWE;;
23353;5;MICROFLEX CE5000B;;
23354;5;MICROFLEX CE5000BWE;;
23355;5;MICROFLEX 2240X 2008;;
23356;5;MICROFLEX 2240X Wireless Edition 2008;;
23357;1;Leap K1;;
23358;2;MICROFLEX CE8820BWE;;
23359;2;MICROFLEX CE8820B;;
23360;2;MICROFLEX CE8800BWE / CE8810BWE;;
23361;2;MICROFLEX CE8800B / CE8810B;;
23362;1;W1000;TechFaith Gallic;
23363;1;G1000;TechFaith Cynthia 850;
23364;1;C9000;;
23365;1;CU928;HTC Harrier;Passive stylus
23366;1;Envii;;
23367;1;A25;;
23368;4;T7;;
23369;4;UZ;;
23370;1;G700 Business Edition;SE Josephine;
23371;1;N79;;
23372;1;N85;;
23373;1;5800 / 5800d-1 XpressMusic;Nokia Tube;
23374;1;E66-3;Nokia Dora;
23375;1;E66-2;Nokia Dora;
23376;1;E71-3;;
23377;1;E71-2;;
23378;1;920;HTC Kii;
23379;1;iPhone 3G A1241 16GB;Apple iPhone 1,2;Haptic touch feedback
23380;1;iPhone 3G A1241 8GB;Apple iPhone 1,2;Haptic touch feedback
23381;1;SGH-i900 / SGH-i908 Omnia 16GB;;
23382;1;GSmart MS820;;
23383;1;GSmart MS802;;
23384;1;Glofiish X610;;
23385;1;Glofiish X900;;
23386;1;SCH-i770 Saga;;
23387;5;Q5W 60GB;;
23388;1;E66;Nokia Dora;
23389;1;MDA Vario IV;HTC Raphael 300;
23390;1;Xperia X1a;SE Venus;
23391;1;Treo Pro;;
23392;1;P3400i;;
23393;1;Glofiish DX900;;
23394;1;6122c;;
23395;1;Xda Diamond / Xda Ignito;HTC Diamond 300;
23396;1;Touch Diamond P3700;HTC Diamond 100;
23397;1;Matrix PRO;Pantech Mustang 2;
23398;1;ZINE ZN5;;
23399;1;P6000 Census;;Passive stylus
23400;1;Touch Find;HTC Polaris 200;
23401;1;Touch Pro T7272;HTC Raphael 100;
23402;1;MDA Compact IV;HTC Diamond 200;
23403;4;A860;;
23404;4;A760;;
23405;4;A700;;
23406;1;5320 XpressMusic;;
23407;5;SoMo 650 HS;;Passive stylus
23408;5;SoMo 650;;Passive stylus
23409;1;922SH;;
23410;1;Glofiish M750;;
23411;1;SGH-L870;;
23412;1;Avantgarde Luna Steel;;
23413;1;Avantgarde Sol Steel;;
23414;1;Avantgarde Sol Gold;;
23415;1;Avantgarde Luna Gold;;
23416;1;Royal Black Diamonds;;
23417;1;Black Diamonds;;
23418;1;Velocity Mobile 111;;
23419;1;Velocity Mobile 103;;
23420;1;T880;TechFaith Cynthia 850;
23421;1;Moffett;;
23422;1;i5;TechFaith Lampson II;
23423;1;X5;TechFaith Lampson;
23424;4;R700t;;
23425;4;R700;;
23426;1;Leap G50;Mio Lovebird;
23427;1;VPA Touch;HTC Elf 100;
23428;1;Touch Dual US;HTC Neon 300;
23429;7;N810 Internet Tablet WiMAX Edition;;
23430;1;Treo 800w;;
23431;4;500 GPS;;
23432;1;9300/b Communicator;;
23433;10;EM-ONE S01SH2;;
23434;1;Emonster S11HT;HTC Kaiser 120;
23435;1;ROKR Z6;;
23436;1;ROKR E8;;
23437;1;ROKR E6;Motorola Macau;
23438;1;ROKR E2;Motorola Sumatra;
23439;1;MING A1200e;Motorola Hainan;
23440;1;MING A1200 / A1200i / A1200r;Motorola Hainan;
23441;1;E680i;;
23442;1;E680 / E680g;;
23443;1;RAZR2 V8;;
23444;1;A910 / A910i;Motorola Martinique;
23445;1;A780;;
23446;1;A768i;;
23447;1;A768;;
23448;1;A760;;
23449;1;DSTW1;TechFaith Cynthia 850;
23450;1;GSmart MW998;;
23451;1;6124 classic;;
23452;1;6650 fold;;
23453;1;XDA Atmos;HTC Wings 100;
23454;1;Centro 690p CDMA;;
23455;1;Centro 685 GSM;;
23456;1;Treo 755p;;
23457;1;Treo 700p;;
23458;1;Treo 680;Palm Lowrider;
23459;5;Z22;;
23460;5;TX;;Passive stylus
23461;5;LifeDrive;;Passive stylus
23462;1;Treo 650 CDMA;;
23463;1;Treo 650 GSM;;
23464;5;Tungsten E2;;Passive stylus
23465;5;Tungsten T5;;Passive stylus
23466;5;Clie PEG-VZ90;;Passive stylus
23467;5;Clie PEG-TH55 / PEG-TH55E;;Passive stylus
23468;5;Clie PEG-TH55U;;Passive stylus
23469;5;Clie PEG-TJ27;;Passive stylus
23470;5;Clie PEG-TJ37;;Passive stylus
23471;5;Zodiac 2;;Passive stylus
23472;5;Zodiac 1;;Passive stylus
23473;5;Clie PEG-TJ25;;Passive stylus
23474;5;Clie PEG-TJ35;;Passive stylus
23475;7;Clie PEG-UX50 / PEG-UX50U / PEG-UX50E;;Rotatable screen , Passive stylus
23476;7;Clie PEG-UX40 / PEG-UX40U / PEG-UX40E;;Rotatable screen , Passive stylus
23477;5;Zire 72;;Passive stylus
23478;5;Zire 31;;Passive stylus
23479;5;Tungsten E;;Passive stylus
23480;5;Tungsten T3;;Passive stylus
23481;5;Zire 21;;Passive stylus
23482;1;Treo 600 CDMA;;Passive stylus
23483;1;Treo 600 GSM;;Passive stylus
23484;5;Tungsten T2;;Passive stylus
23485;5;Zire 71;;Passive stylus
23486;7;Tungsten C;;Passive stylus
23487;1;Tungsten W;;Passive stylus
23488;5;Zire;;Passive stylus
23489;5;Tungsten T;;Passive stylus
23490;5;Clie PEG-SJ22 / PEG-SJ22U / PEG-SJ2E;;Passive stylus
23491;7;Clie PEG-NX80V;;Rotatable screen , Passive stylus
23492;7;Clie PEG-NX73VE;;Rotatable screen , Passive stylus
23493;7;Clie PEG-NX73V;;Rotatable screen , Passive stylus
23494;7;Clie PEG-TG50 / PEG-TG50U;;Passive stylus
23495;7;Clie PEG-NZ90 / PEG-NZ90U;;Rotatable screen , Passive stylus
23496;5;Clie PEG-SJ33 / PEG-SJ33U / PEG-SJ33E;;Passive stylus
23497;5;Clie PEG-SJ30 / PEG-SJ30U / PEG-SJ30E;;Passive stylus
23498;5;Clie PEG-SJ20 / PEG-SJ20U / PEG-SJ20E;;Passive stylus
23499;5;Clie PEG-SL10 / PEG-SL10U / PEG-SL10E;;Passive stylus
23500;7;Clie PEG-NX60 / PEG-NX60U;;Rotatable screen , Passive stylus
23501;7;Clie PEG-NX70V;;Rotatable screen , Passive stylus
23502;7;Clie PEG-NR70V;;Rotatable screen , Passive stylus
23503;7;Clie PEG-NR70;;Rotatable screen , Passive stylus
23504;1;SPH-i330;;Passive stylus
23505;5;Clie PEG-T665C / PEG-T675C;;Passive stylus
23506;5;Clie PEG-T415C / PEG-T425C;;Passive stylus
23507;5;Clie PEG-T615C / PEG-T625C;;Passive stylus
23508;1;SGH-i550w;;
23509;5;Clie PEG-S360;;Passive stylus
23510;5;Clie PEG-N760C / PEG-N770C;;Passive stylus
23511;1;SPH-i300;;Passive stylus
23512;5;s50;;Passive stylus
23513;5;s60;;Passive stylus
23514;5;s10;;Passive stylus
23515;5;m130;;Passive stylus
23516;5;m125;;Passive stylus
23517;5;i705;;Passive stylus
23518;5;m515;;Passive stylus
23519;1;Treo 300;;Passive stylus
23520;1;Treo 270;;Passive stylus
23521;1;Treo 180g;;Passive stylus
23522;1;Treo 180;;Passive stylus
23523;7;Treo 90;;Passive stylus
23524;5;Clie PEG-N710C;;Passive stylus
23525;5;Clie PEG-N610C;;Passive stylus
23526;5;Visor Pro;;Passive stylus
23527;5;Visor Neo;;Passive stylus
23528;5;Visor Edge;;Passive stylus
23529;5;Clie PEG-S320;;Passive stylus
23530;5;Clie PEG-S500C;;Passive stylus
23531;5;Clie PEG-S300;;Passive stylus
23532;5;WorkPad c505;;Passive stylus
23533;5;WorkPad c500;;Passive stylus
23534;1;QCP 6035;;Passive stylus
23535;5;m505;;Passive stylus
23536;5;m500;;Passive stylus
23537;5;Visor Prism;;Passive stylus
23538;5;Visor Platinum;;Passive stylus
23539;5;VIIx;;Passive stylus
23540;5;IIIxe;;Passive stylus
23541;5;IIIc;;Passive stylus
23542;5;m105;;Passive stylus
23543;5;m100;;Passive stylus
23544;5;WorkPad c3;;Passive stylus
23545;1;pdQ 1900;;Passive stylus
23546;1;pdQ 800;;Passive stylus
23547;5;TRGpro;;Passive stylus
23548;5;Visor Deluxe;;Passive stylus
23549;5;Visor Solo;;Passive stylus
23550;5;Palm Vx;;Passive stylus
23551;5;Workpad 40u;;Passive stylus
23552;5;WorkPad 30x;;Passive stylus
23553;5;Palm IIIe;;Passive stylus
23554;5;Palm VII;;Passive stylus
23555;5;Palm V;;Passive stylus
23556;5;Palm IIIx;;Passive stylus
23557;5;WorkPad 22X;;Passive stylus
23558;5;SPT 1500;;Passive stylus
23559;5;Palm III;;Passive stylus
23560;5;WorkPad 20X;;Passive stylus
23561;5;WorkPad 10u;;Passive stylus
23562;5;PalmPilot Professional;;Passive stylus
23563;5;PalmPilot Personal;;Passive stylus
23564;5;Pilot 5000;;Passive stylus
23565;5;Pilot 1000;;Passive stylus
23566;1;Glofiish M810;;
23567;1;E71;;
23568;1;GSmart MS804;Gigabyte Helen;
23569;1;N78;;
23570;1;6210 Navigator;;
23571;1;Portege G810;;
23572;1;6220 classic;;
23573;1;G900;SE Tyra;
23574;1;G700;SE Josephine;
23575;1;KT610;;
23576;1;SGH-i200;;
23577;1;Advantage X7510;HTC Athena 400;
23578;1;Xperia X1 / X1i / X1c;SE Venus;Haptic touch feedback
23579;1;E51-2;;
23580;1;N96;;
23581;1;P320;Asus Galaxy Mini;
23582;1;SGH-G810;;
23583;1;iPhone 1st gen A1203 16GB;Apple iPhone 1,1;Haptic touch feedback
23584;5;iPod touch 1st Generation A1213 32GB;Apple iPod 1,1;
23585;1;GSmart MS800;;
23586;1;GSmart MW700;;
23587;1;Treo 500;Palm Otto;
23588;1;M3 Plus MC-7500S;;
23589;1;M3 Plus MC-7700S;;
23590;1;M3 Plus MC-6500S;;
23591;9;M7;;
23592;1;X02NK;;
23593;1;705NK;;
23594;1;X03HT;HTC Wings 100;
23595;1;Toughbook CF-P1 Mk. 2;;Passive stylus
23596;5;Toughbook CF-P1;;Passive stylus
23597;2;X-Pilot II;;
23598;2;X-Pilot;;
23599;7;N810 Internet Tablet;;
23600;5;N800 Internet Tablet;Nokia Gagarin;Passive stylus
23601;5;770 Internet Tablet;Nokia Sputnik;Passive stylus
23602;7;OmniGo 700LX Communicator Plus;;
23603;7;OmniGo 120 Organizer Plus;;Passive stylus
23604;7;OmniGo 100;;Passive stylus
23605;7;200LX 4MB RAM;HP Felix;
23606;7;200LX;HP Felix;
23607;7;1000CX 2MB RAM;;
23608;7;1000CX;;
23609;7;100LX 2MB RAM;HP Cougar;
23610;7;100LX;HP Cougar;
23611;7;95LX 1MB RAM;HP Jaguar;
23612;1;Glofiish V900;;
23613;1;MOTO Z10;;
23614;1;RIZR Z8;;
23615;1;M1000;;Passive stylus
23616;1;A1010;;Passive stylus
23617;1;A1000;;Passive stylus
23618;1;W960c;SE Mooi;
23619;1;W960 / W960i;SE Mooi;Haptic touch feedback
23620;1;P908;SE Linn;Passive stylus
23621;1;A925;;Passive stylus
23622;1;A920;;Passive stylus
23623;1;P31;;Passive stylus
23624;1;U308;;Passive stylus
23625;1;U300;;Passive stylus
23626;1;P30;;Passive stylus
23627;1;R380e;;Passive stylus
23628;1;R380 / R380s;;Passive stylus
23629;1;P1c;SE Elena;
23630;1;P1 / P1i;SE Elena;
23631;7;95LX;HP Jaguar;
23632;1;W950c / W958c;SE Nina;Passive stylus
23633;1;W950 / W950i;SE Nina;Passive stylus
23634;1;M608c;;Passive stylus
23635;1;M600 / M600i;SE Lily;Passive stylus
23636;1;P990c;SE Hermione;Passive stylus
23637;1;P990 / P990i;SE Hermione;Passive stylus
23638;1;P910a;SE Layla;Passive stylus
23639;1;P910c;SE Layla;Passive stylus
23640;1;P910 / P910i;SE Layla;Passive stylus
23641;1;VDA GPS;;
23642;1;P900;SE Linn;Passive stylus
23643;1;P800 / P802;SE Linnea;Passive stylus
23644;1;Ted Baker Needle;HTC Elf 200;
23645;1;S730 US;HTC Wings 200;
23646;1;SGH-i617 Jack;;
23647;1;Portege G710;;
23648;1;P3470;HTC Pharos 100;
23649;1;Touch XV6900;HTC Vogue 200;
23650;1;Ameo 16GB;HTC Athena 400;
23651;1;SGH-i900 / SGH-i900V Omnia 8GB;;
23652;1;KS10;;
23653;1;SGH-i560 / SGH-i560v;;
23654;1;SGH-i450;;
23655;1;SGH-i400;;
23656;1;P860;HTC Polaris 100;
23657;1;SGH-Z600;;
23658;1;P930;;
23659;1;E616;HTC Panda;
23660;1;S1 - Enhanced Version;HTC Elfin 100;
23661;1;S1;HTC Elf 100;
23662;1;Grundig GR980;HTC Universal;Rotatable screen , Passive stylus
23663;1;X800;;
23664;1;X700;;
23665;1;X;;
23666;4;C620T Digi-Walker;;
23667;4;C620 Digi-Walker;;
23668;1;Atom V;;
23669;1;Zinc II;;
23670;5;P7;;Passive stylus
23671;5;P5+;;Passive stylus
23672;5;P5;;Passive stylus
23673;5;P4;;Passive stylus
23674;5;P3+;;Passive stylus
23675;5;P3;;Passive stylus
23676;5;P1;;Passive stylus
23677;1;ET560;;Rotatable screen , Passive stylus
23678;1;S1;;Passive stylus
23679;1;S2;;Rotatable screen , Passive stylus
23680;1;N7;Amoi N810;
23681;1;N95 8GB NAM;;
23682;1;S411;HTC Startrek 160;
23683;1;A9100;HTC Wizard 110;Passive stylus
23684;1;P4351;HTC Herald;Passive stylus
23685;1;C6 / P6;;
23686;1;VPA Compact S;HTC Prophet;Passive stylus
23687;1;P4300;HTC Wizard 110;Passive stylus
23688;1;M930;;
23689;1;Portege G910;;
23690;1;Glofiish X650;;
23691;1;SGH-D730;;
23692;1;SGH-D710;;
23693;1;SGH-D720;;
23694;1;SGH-i550;;
23695;1;SGH-i520 / SGH-i520v;;
23696;1;9000il Communicator;;
23697;1;E65;;
23698;1;E51;;
23699;1;M8 miniOne 8GB;;
23700;1;6121 classic;;
23701;1;6120 classic;;
23702;1;N82;;
23703;1;5700 XpressMusic;;Rotatable keyboard
23704;1;SPH-i325 ACE;;
23705;11;Glass Explorer Edition;;Built-in projector
23706;1;SPV-E610;;
23707;1;SMT5800 / XV5800;HTC Libra 100;
23708;1;SGH-i617 BlackJack II;;
23709;1;N77;;
23710;1;N81 8GB;;
23711;1;N81;;
23712;1;6110 Navigator;;
23713;1;N75;;
23714;1;N76;;
23715;1;MDA Touch Plus;HTC Nike 200;
23716;1;N95 8GB;;
23717;1;N95-3 NAM;;
23718;1;N95;;
23719;1;E62;;
23720;1;N73-5;;
23721;1;N73 Music Edition;;
23722;1;N73;;
23723;1;N93i-5;;
23724;1;E70-2;;
23725;1;E70;;
23726;1;E60;;
23727;1;E50-2;;
23728;1;E50 Metal Black;;
23729;1;E50;;
23730;1;N93i;;
23731;1;N93;;
23732;1;MDA Touch 256;HTC Elfin 300;
23733;4;R300;;
23734;4;R600;;
23735;1;N71;;
23736;1;Touch P3452 - Enhanced Version;HTC Elfin 100;
23737;1;XDA Stellar;HTC Kaiser 120;
23738;1;N92;;Rotatable screen
23739;1;SGH-i710;;
23740;1;E61i;;
23741;1;E61;;
23742;1;p745;;
23743;1;P890;Kinpo Saturn;Passive stylus
23744;1;Q6;;
23745;1;N6;;
23746;1;G6;;
23747;1;G5;;Passive stylus
23748;1;E5;;
23749;1;S6;;
23750;1;XDA Orbit 2;HTC Polaris 200;
23751;1;SPH-M4650 Multi-Touch;;
23752;5;iPod touch 1st Generation A1213 16GB;Apple iPod 1,1;
23753;5;iPod touch 1st Generation A1213 8GB;Apple iPod 1,1;
23754;1;N91 8GB;Nokia Nemo;
23755;1;N91;Nokia Nemo;
23756;1;N80;;
23757;1;N72;;
23758;1;N90;Nokia Gromit;Rotatable screen
23759;1;N70-5;;
23760;1;N70;;
23761;1;5800 CDMA CA;HTC Libra 100;
23762;1;6670 NAM;;
23763;1;MOTO Q9c;;
23764;1;SGH-i616;;
23765;1;Glofiish X600;;
23766;1;7610 NAM;Nokia Catalina;
23767;1;Ultimate 9502;;
23768;1;Ultimate 8502;;
23769;1;N-Gage QD NAM;;
23770;1;N-Gage QD;;
23771;1;N-Gage;Nokia Starship;
23772;1;SX1;;
23773;4;C728 Digi-Walker;;
23774;1;E90 Communicator;;
23775;1;9500 Communicator;;
23776;1;9300i Communicator;;
23777;1;9300 Communicator;;
23778;1;DUO C810;Pantech Mustang;
23779;1;PN-820;;
23780;1;9290 Communicator;;
23781;1;9210i Communicator;;
23782;1;9210 Communicator;;
23783;1;JAMA 201;;
23784;1;JAMA 101;;
23785;4;A800;;
23786;1;9110i Communicator;;
23787;1;9110 Communicator;;
23788;1;9000i Communicator;;
23789;1;9000 Communicator;;
23790;1;Glofiish M800;;
23791;1;A502 Digi-Walker;;
23792;1;XDA Star;HTC Nike 300;
23793;1;P527;;
23794;1;Shadow;HTC Kii 100;
23795;1;v1520;Asus Solaris;
23796;1;VPA Compact V;HTC Kaiser 120;
23797;1;SGH-i640 / SGH-i640v;;
23798;4;A680 / A680S;;
23799;4;A660;;
23800;4;A600;;
23801;1;P550;Asus Solaris;
23802;1;SGH-i780;;
23803;1;N810;Amoi N810;
23804;1;N800;;
23805;1;N8;;
23806;1;5800 CDMA;HTC Libra 100;
23807;1;Tilt 8925 / 8925a;HTC Kaiser 100;
23808;1;MOTO Q9h Global;;
23809;1;Treo 500v;Palm Otto;
23810;5;P360 DigiWalker;;
23811;5;P560 DigiWalker;;
23812;1;v1615;HTC Kaiser 120;
23813;1;iPAQ 910 / 912 / 914;;
23814;1;iPAQ 610c / 612c / 614c;;
23815;1;iPAQ 600 / 610 / 612 / 614 HSTNH-I14C-N;;
23816;4;iPAQ 300 / 310 / 312 / 314;;
23817;5;iPAQ 200 / 210 / 211 / 212 / 214;Foxconn Sterling;
23818;5;iPAQ 100 / 110 / 111 / 112;;
23819;1;FOMA F1100;;
23820;1;FOMA HT1100;HTC Nike;
23821;1;XDA Comet;;
23822;7;Osaris 16MB;;Passive stylus
23823;7;Osaris 8MB;;Passive stylus
23824;7;Osaris 4MB;;Passive stylus
23825;10;One 16MB;;
23826;10;One 4MB;;
23827;7;MC218;;Passive stylus
23828;7;netBook;;Passive stylus
23829;7;Series 7;;Passive stylus
23830;7;Mako;;Passive stylus
23831;7;Revo Plus;;Passive stylus
23832;7;Revo;;Passive stylus
23833;7;Series 5mx Pro;;Passive stylus
23834;7;Series 5mx;;Passive stylus
23835;7;Series 5 8MB;;Passive stylus
23836;7;Series 5;;Passive stylus
23837;7;Siena;;
23838;7;Series 3mx;;
23839;7;Series 3c;;
23840;7;Series 3a;;
23841;7;Series 3;;
23842;1;KS20;;
23843;1;MOTO Q Music 9m;Motorola Nelson;
23844;1;Laser;;
23845;1;S640;HTC Iris 100;
23846;1;P3600i;;
23847;1;CHT 9110;;
23848;1;Tilt 8900 / 8900a;HTC Kaiser 110;
23849;1;iPhone 1st gen A1203 8GB;Apple iPhone 1,1;Haptic touch feedback
23850;1;P800;HTC Artemis 110;Passive stylus
23851;1;iPhone 1st gen A1203 4GB;Apple iPhone 1,1;Haptic touch feedback
23852;1;D818c;HTC Wave;
23853;1;T470 / T470E;;
23854;1;T480 / T480E;;Passive stylus
23855;4;T930;;
23856;1;KC1;;
23857;1;SGH-i620;;
23858;1;Lynx 3D SH-03C;;
23859;1;C550 Optimus Chat;;
23860;1;PPC6700;HTC Apache;Passive stylus
23861;1;P750;;
23862;1;Touch P3050;HTC Vogue 100;
23863;1;g735;;Passive stylus
23864;1;Touch Cruise P3650;HTC Polaris 100;
23865;4;C311 Digi-Walker;;
23866;4;C323 Digi-Walker;;
23867;4;C810 Digi-Walker;;
23868;1;E860;;Passive stylus
23869;1;E78;;
23870;1;E76;;
23871;1;SPV C200;;
23872;1;MDA Vario III;HTC Kaiser 130;
23873;4;S1200;;
23874;4;A1700;;
23875;1;MDA Touch;HTC Elf 300;
23876;1;XPA v1510;HTC Trinity 100;Passive stylus
23877;1;XPA v1240;HTC Tornado Noble;
23878;1;XPA S200;HTC Prophet;Passive stylus
23879;1;XPA v1405;HTC Breeze 100;
23880;1;XPA v1605;HTC Hermes 200;Passive stylus
23881;1;A702 Digi-Walker;;
23882;1;GSmart i350;;
23883;1;JAMA;;
23884;1;K871;;
23885;1;K869;;
23886;1;K868 Plus;;
23887;4;C317 / C317G Digi-Walker;;
23888;4;C517 Digi-Walker;;
23889;1;W-ZERO3 [es] WS011SH;;
23890;1;Mogul PPC-6800;HTC Titan 100;Passive stylus
23891;1;P4000;HTC Titan 100;Passive stylus
23892;1;X01T;;
23893;1;X02HT;HTC Cavalier;
23894;1;v1415;HTC Vox;
23895;1;XDA Argon;HTC Panda;Passive stylus
23896;1;D802;HTC Love;Passive stylus
23897;1;C500;HTC Vox;
23898;5;Recon GPS XB / XC;;Passive stylus
23899;5;Recon;;Passive stylus
23900;5;Juno ST;;Passive stylus
23901;1;Glofiish X500+;;Passive stylus
23902;1;S720;HTC Libra 100;
23903;1;VDA V;HTC Vox;
23904;1;C730;HTC Cavalier;
23905;1;Wing US;HTC Herald 110;Passive stylus
23906;5;P550m Digi-Walker;;Passive stylus
23907;1;MC35;;
23908;1;503G;TechFaith Perai H;
23909;1;Advantage X7501;HTC Athena;
23910;1;ET600;;
23911;1;XDA Nova;HTC Elf 200;
23912;1;XDA Terra;HTC Herald 100;Passive stylus
23913;4;C520t Digi-Walker;;
23914;4;C220 Digi-Walker;;
23915;4;C320 Digi-Walker;;
23916;1;Glofiish X800;;
23917;5;MyPal A686;;Passive stylus
23918;5;MyPal A696;;Passive stylus
23919;5;MyPal A626;;Passive stylus
23920;4;C720 Digi-Walker;;
23921;4;C520 Digi-Walker;;
